iso,unix,eui,x,y,z,dx,dy,dz,ecef_x,ecef_y,ecef_z,wgs84_lat,wgs84_lon,wgs84_alt,wgs84_heading,wgs84_speed
2017-04-24_10-44-16,1493030656.951479,deca010000000003,0.616,-1.703,0.025,0.012,0.035,0.075,51.491453806562,7.412224413372,0.025,54.223,0.001,
2017-04-24_10-44-16,1493030656.959160,deca010000000005,1.203,0.066,0.068,-0.016,-0.022,0.035,51.491463764427,7.412246006230,0.068,251.371,0.000,
2017-04-24_10-44-16,1493030656.961661,deca010000000004,1.830,1.875,0.219,-0.045,-0.046,0.030,51.491473804637,7.412268396321,0.219,259.767,0.001,
2017-04-24_10-44-16,1493030656.973715,deca010000000003,0.619,-1.708,0.023,0.021,0.020,0.068,51.491453756780,7.412224411236,0.023,81.748,0.001,
2017-04-24_10-44-16,1493030656.985082,deca010000000005,1.202,0.063,0.073,-0.020,-0.030,0.043,51.491463746322,7.412245963452,0.073,249.442,0.001,
2017-04-24_10-44-16,1493030656.992704,deca010000000004,1.831,1.871,0.221,-0.041,-0.052,0.030,51.491473772465,7.412268368268,0.221,253.055,0.002,
2017-04-24_10-44-16,1493030656.999949,deca010000000005,1.201,0.058,0.077,-0.022,-0.040,0.048,51.491463716042,7.412245921502,0.077,243.477,0.001,
2017-04-24_10-44-17,1493030657.000794,deca010000000003,0.614,-1.709,0.030,0.007,0.017,0.078,51.491453770952,7.412224348272,0.030,57.293,0.000,
2017-04-24_10-44-17,1493030657.008436,deca010000000004,1.829,1.867,0.225,-0.044,-0.060,0.037,51.491473752266,7.412268321365,0.225,251.505,0.001,
2017-04-24_10-44-17,1493030657.011387,deca010000000003,0.609,-1.713,0.039,-0.011,0.009,0.093,51.491453777738,7.412224251916,0.039,344.371,0.000,
2017-04-24_10-44-17,1493030657.018618,deca010000000005,1.201,0.054,0.079,-0.023,-0.050,0.050,51.491463688264,7.412245875946,0.079,240.274,0.001,
2017-04-24_10-44-17,1493030657.025673,deca010000000004,1.830,1.866,0.225,-0.041,-0.061,0.036,51.491473741774,7.412268314125,0.225,249.527,0.001,
2017-04-24_10-44-17,1493030657.040015,deca010000000003,0.602,-1.715,0.051,-0.029,0.002,0.110,51.491453788824,7.412224153832,0.051,308.781,0.001,
2017-04-24_10-44-17,1493030657.043981,deca010000000005,1.198,0.051,0.083,-0.030,-0.055,0.055,51.491463677418,7.412245822714,0.083,243.452,0.002,
2017-04-24_10-44-17,1493030657.051256,deca010000000004,1.829,1.862,0.235,-0.043,-0.067,0.049,51.491473715515,7.412268267069,0.235,247.768,0.002,
2017-04-24_10-44-17,1493030657.058597,deca010000000005,1.196,0.048,0.088,-0.036,-0.060,0.063,51.491463668587,7.412245774292,0.088,246.206,0.001,
2017-04-24_10-44-17,1493030657.062377,deca010000000003,0.602,-1.723,0.057,-0.027,-0.017,0.115,51.491453738683,7.412224091508,0.057,273.597,0.001,
2017-04-24_10-44-17,1493030657.076357,deca010000000005,1.197,0.045,0.088,-0.032,-0.066,0.061,51.491463641392,7.412245754439,0.088,241.243,0.001,
2017-04-24_10-44-17,1493030657.080662,deca010000000004,1.825,1.856,0.236,-0.051,-0.078,0.049,51.491473690264,7.412268170924,0.236,248.215,0.003,
2017-04-24_10-44-17,1493030657.518887,deca010000000005,1.205,0.047,0.086,-0.003,-0.054,0.053,51.491463617047,7.412245874077,0.086,218.793,0.024,
2017-04-24_10-44-17,1493030657.522750,deca010000000004,1.834,1.862,0.236,-0.022,-0.057,0.047,51.491473689625,7.412268324925,0.236,236.453,0.027,
2017-04-24_10-44-17,1493030657.533489,deca010000000003,0.609,-1.724,0.044,-0.003,-0.022,0.087,51.491453688407,7.412224157385,0.044,221.826,0.010,
2017-04-24_10-44-17,1493030657.540680,deca010000000005,1.212,0.050,0.081,0.019,-0.043,0.040,51.491463603666,7.412245975899,0.081,191.636,0.001,
2017-04-24_10-44-17,1493030657.551582,deca010000000004,1.847,1.869,0.238,0.018,-0.032,0.046,51.491473672833,7.412268537565,0.238,186.441,0.001,
2017-04-24_10-44-17,1493030657.559052,deca010000000005,1.221,0.056,0.069,0.048,-0.026,0.017,51.491463597798,7.412246125580,0.069,153.563,0.001,
2017-04-24_10-44-17,1493030657.562982,deca010000000004,1.857,1.876,0.239,0.048,-0.012,0.044,51.491473666319,7.412268718769,0.239,139.454,0.001,
2017-04-24_10-44-17,1493030657.570174,deca010000000005,1.231,0.061,0.059,0.081,-0.010,-0.004,51.491463582533,7.412246295752,0.059,132.368,0.001,
2017-04-24_10-44-17,1493030657.581548,deca010000000003,0.618,-1.726,0.027,0.026,-0.024,0.049,51.491453633540,7.412224248693,0.027,168.104,0.002,
2017-04-24_10-44-17,1493030657.592709,deca010000000004,1.857,1.871,0.244,0.042,-0.022,0.051,51.491473636615,7.412268679651,0.244,153.202,0.001,
2017-04-24_10-44-17,1493030657.596434,deca010000000005,1.232,0.059,0.061,0.076,-0.016,0.001,51.491463562216,7.412246283787,0.061,136.899,0.002,
2017-04-24_10-44-17,1493030657.600081,deca010000000003,0.610,-1.727,0.025,0.005,-0.026,0.045,51.491453661542,7.412224148180,0.025,203.611,0.000,
2017-04-24_10-44-17,1493030657.621625,deca010000000004,1.852,1.868,0.245,0.023,-0.031,0.051,51.491473637103,7.412268587486,0.245,178.126,0.001,
2017-04-24_10-44-17,1493030657.625211,deca010000000003,0.597,-1.729,0.034,-0.031,-0.026,0.062,51.491453714286,7.412223984964,0.034,265.695,0.001,
2017-04-24_10-44-17,1493030657.625211,deca010000000005,1.227,0.054,0.068,0.054,-0.027,0.013,51.491463554235,7.412246190894,0.068,151.511,0.002,
2017-04-24_10-44-17,1493030657.640047,deca010000000004,1.853,1.865,0.247,0.024,-0.035,0.052,51.491473615657,7.412268578349,0.247,180.851,0.001,
2017-04-24_10-44-17,1493030657.646786,deca010000000005,1.219,0.052,0.073,0.026,-0.033,0.024,51.491463574507,7.412246076587,0.073,176.598,0.001,
2017-04-24_10-44-17,1493030657.656798,deca010000000004,1.844,1.862,0.245,0.000,-0.043,0.049,51.491473637908,7.412268456765,0.245,215.058,0.001,
2017-04-24_10-44-17,1493030657.662288,deca010000000003,0.587,-1.734,0.037,-0.057,-0.034,0.066,51.491453734549,7.412223820932,0.037,274.435,0.002,
2017-04-24_10-44-17,1493030657.669285,deca010000000004,1.834,1.857,0.243,-0.029,-0.058,0.047,51.491473651711,7.412268288092,0.243,242.097,0.001,
2017-04-24_10-44-17,1493030657.684295,deca010000000003,0.583,-1.738,0.044,-0.064,-0.043,0.075,51.491453720506,7.412223740036,0.044,271.156,0.002,
2017-04-24_10-44-17,1493030657.684295,deca010000000004,1.828,1.854,0.242,-0.044,-0.065,0.044,51.491473658538,7.412268193505,0.242,249.521,0.001,
2017-04-24_10-44-17,1493030657.688260,deca010000000005,1.208,0.045,0.076,-0.011,-0.046,0.030,51.491463586601,7.412245889496,0.076,229.037,0.002,
2017-04-24_10-44-17,1493030657.702607,deca010000000003,0.576,-1.737,0.055,-0.083,-0.037,0.092,51.491453767543,7.412223666768,0.055,281.435,0.002,
2017-04-24_10-44-17,1493030657.706245,deca010000000005,1.205,0.048,0.081,-0.020,-0.039,0.039,51.491463616200,7.412245877142,0.081,242.145,0.001,
2017-04-24_10-44-17,1493030657.724611,deca010000000003,0.575,-1.737,0.054,-0.079,-0.035,0.086,51.491453769845,7.412223657328,0.054,281.268,0.002,
2017-04-24_10-44-17,1493030657.724611,deca010000000005,1.193,0.048,0.089,-0.057,-0.036,0.054,51.491463685565,7.412245735699,0.089,273.103,0.001,
2017-04-24_10-44-17,1493030657.728785,deca010000000004,1.822,1.852,0.247,-0.056,-0.061,0.050,51.491473679215,7.412268110090,0.247,257.345,0.004,
2017-04-24_10-44-17,1493030657.735846,deca010000000003,0.576,-1.734,0.053,-0.074,-0.026,0.082,51.491453787393,7.412223696083,0.053,285.637,0.001,
2017-04-24_10-44-17,1493030657.753740,deca010000000004,1.820,1.852,0.251,-0.057,-0.057,0.054,51.491473689217,7.412268088482,0.251,260.018,0.002,
2017-04-24_10-44-17,1493030657.757618,deca010000000003,0.572,-1.730,0.053,-0.081,-0.015,0.081,51.491453833130,7.412223678499,0.053,294.438,0.002,
2017-04-24_10-44-17,1493030657.764867,deca010000000005,1.180,0.047,0.101,-0.091,-0.035,0.074,51.491463746778,7.412245573531,0.101,284.266,0.004,
2017-04-24_10-44-17,1493030657.772637,deca010000000004,1.809,1.853,0.255,-0.086,-0.055,0.060,51.491473751354,7.412267960188,0.255,272.436,0.002,
2017-04-24_10-44-17,1493030657.776216,deca010000000003,0.567,-1.727,0.055,-0.094,-0.004,0.082,51.491453891369,7.412223641043,0.055,302.810,0.002,
2017-04-24_10-44-17,1493030657.780557,deca010000000005,1.163,0.047,0.108,-0.137,-0.034,0.087,51.491463832759,7.412245381425,0.108,291.282,0.002,
2017-04-24_10-44-17,1493030657.787635,deca010000000004,1.801,1.854,0.259,-0.106,-0.051,0.066,51.491473804979,7.412267876168,0.259,279.568,0.002,
2017-04-24_10-44-17,1493030657.801883,deca010000000005,1.157,0.052,0.111,-0.146,-0.020,0.089,51.491463897696,7.412245348946,0.111,297.293,0.003,
2017-04-24_10-44-17,1493030657.816384,deca010000000003,0.561,-1.726,0.057,-0.100,-0.000,0.081,51.491453930709,7.412223580190,0.057,305.121,0.004,
2017-04-24_10-44-17,1493030657.816384,deca010000000005,1.163,0.055,0.101,-0.121,-0.011,0.069,51.491463890408,7.412245443155,0.101,299.975,0.002,
2017-04-24_10-44-17,1493030657.831294,deca010000000005,1.167,0.058,0.098,-0.103,-0.002,0.061,51.491463896146,7.412245513587,0.098,304.332,0.002,
2017-04-24_10-44-17,1493030657.838357,deca010000000003,0.564,-1.726,0.050,-0.083,-0.003,0.065,51.491453908828,7.412223612832,0.050,303.103,0.002,
2017-04-24_10-44-17,1493030657.849846,deca010000000003,0.566,-1.720,0.041,-0.074,0.012,0.048,51.491453944012,7.412223685408,0.041,314.601,0.001,
2017-04-24_10-44-17,1493030657.853528,deca010000000004,1.798,1.864,0.254,-0.090,-0.017,0.053,51.491473888436,7.412267915578,0.254,294.463,0.006,
2017-04-24_10-44-17,1493030657.855583,deca010000000005,1.169,0.060,0.094,-0.088,0.004,0.051,51.491463900719,7.412245551719,0.094,307.750,0.002,
2017-04-24_10-44-17,1493030657.868408,deca010000000003,0.567,-1.716,0.033,-0.066,0.023,0.032,51.491453969606,7.412223741234,0.033,324.534,0.001,
2017-04-24_10-44-17,1493030657.872092,deca010000000004,1.804,1.871,0.250,-0.064,0.004,0.043,51.491473904583,7.412268052950,0.250,308.568,0.001,
2017-04-24_10-44-17,1493030657.875817,deca010000000005,1.170,0.065,0.090,-0.077,0.015,0.041,51.491463925633,7.412245605373,0.090,316.557,0.002,
2017-04-24_10-44-17,1493030657.890442,deca010000000003,0.569,-1.716,0.029,-0.054,0.019,0.022,51.491453954400,7.412223761785,0.029,324.874,0.001,
2017-04-24_10-44-17,1493030657.894384,deca010000000004,1.808,1.874,0.250,-0.048,0.014,0.040,51.491473914087,7.412268123045,0.250,321.709,0.001,
2017-04-24_10-44-17,1493030657.901432,deca010000000003,0.575,-1.717,0.015,-0.035,0.015,-0.002,51.491453921372,7.412223817637,0.015,329.087,0.000,
2017-04-24_10-44-17,1493030657.911738,deca010000000005,1.172,0.066,0.084,-0.060,0.018,0.027,51.491463924113,7.412245639505,0.084,321.439,0.002,
2017-04-24_10-44-17,1493030657.913061,deca010000000003,0.581,-1.718,0.006,-0.015,0.010,-0.019,51.491453882442,7.412223876825,0.006,339.729,0.000,
2017-04-24_10-44-17,1493030657.923945,deca010000000004,1.816,1.880,0.241,-0.017,0.030,0.024,51.491473913253,7.412268267727,0.241,5.348,0.001,
2017-04-24_10-44-17,1493030657.931379,deca010000000003,0.583,-1.720,0.001,-0.006,0.003,-0.027,51.491453851643,7.412223888788,0.001,335.228,0.000,
2017-04-24_10-44-17,1493030657.935260,deca010000000005,1.180,0.066,0.076,-0.031,0.017,0.010,51.491463882620,7.412245729086,0.076,333.578,0.001,
2017-04-24_10-44-17,1493030657.945695,deca010000000004,1.822,1.885,0.236,0.002,0.044,0.014,51.491473923258,7.412268378391,0.236,38.172,0.001,
2017-04-24_10-44-17,1493030657.960056,deca010000000003,0.590,-1.724,-0.012,0.016,-0.007,-0.050,51.491453794973,7.412223939813,-0.012,147.564,0.000,
2017-04-24_10-44-17,1493030657.967491,deca010000000005,1.190,0.065,0.063,0.005,0.014,-0.014,51.491463825834,7.412245840490,0.063,55.201,0.000,
2017-04-24_10-44-17,1493030657.974177,deca010000000003,0.592,-1.725,-0.020,0.024,-0.010,-0.063,51.491453773586,7.412223957670,-0.020,148.251,0.000,
2017-04-24_10-44-17,1493030657.985750,deca010000000005,1.203,0.067,0.049,0.047,0.019,-0.041,51.491463773493,7.412246008332,0.049,102.723,0.001,
2017-04-24_10-44-18,1493030658.000394,deca010000000003,0.590,-1.728,-0.013,0.016,-0.017,-0.049,51.491453761443,7.412223911027,-0.013,171.941,0.001,
2017-04-24_10-44-18,1493030658.004340,deca010000000004,1.819,1.878,0.243,-0.009,0.018,0.024,51.491473887455,7.412268287807,0.243,7.846,0.001,
2017-04-24_10-44-18,1493030658.011324,deca010000000005,1.207,0.063,0.053,0.056,0.007,-0.034,51.491463717982,7.412246030874,0.053,117.663,0.001,
2017-04-24_10-44-18,1493030658.025952,deca010000000004,1.818,1.871,0.243,-0.013,-0.004,0.023,51.491473835799,7.412268210437,0.243,288.860,0.000,
2017-04-24_10-44-18,1493030658.028127,deca010000000005,1.203,0.058,0.055,0.038,-0.006,-0.028,51.491463707497,7.412245931111,0.055,134.177,0.001,
2017-04-24_10-44-18,1493030658.041156,deca010000000004,1.814,1.865,0.250,-0.026,-0.018,0.033,51.491473818614,7.412268121827,0.250,271.010,0.000,
2017-04-24_10-44-18,1493030658.048167,deca010000000005,1.201,0.053,0.057,0.029,-0.019,-0.023,51.491463679737,7.412245867228,0.057,158.013,0.001,
2017-04-24_10-44-18,1493030658.066577,deca010000000004,1.804,1.857,0.248,-0.054,-0.042,0.031,51.491473806356,7.412267934752,0.248,267.686,0.002,
2017-04-24_10-44-18,1493030658.070338,deca010000000003,0.579,-1.731,-0.004,-0.023,-0.019,-0.024,51.491453797234,7.412223748137,-0.004,264.639,0.002,
2017-04-24_10-44-18,1493030658.081935,deca010000000004,1.799,1.847,0.251,-0.068,-0.067,0.035,51.491473757725,7.412267794437,0.251,260.478,0.001,
2017-04-24_10-44-18,1493030658.089130,deca010000000003,0.567,-1.736,0.006,-0.057,-0.030,-0.002,51.491453820448,7.412223563243,0.006,277.389,0.001,
2017-04-24_10-44-18,1493030658.092116,deca010000000005,1.199,0.049,0.051,0.023,-0.026,-0.030,51.491463660260,7.412245819944,0.051,174.455,0.002,
2017-04-24_10-44-18,1493030658.104289,deca010000000004,1.804,1.846,0.243,-0.047,-0.064,0.021,51.491473727703,7.412267851791,0.243,251.663,0.002,
2017-04-24_10-44-18,1493030658.104289,deca010000000005,1.201,0.048,0.054,0.026,-0.028,-0.025,51.491463642618,7.412245832351,0.054,172.291,0.000,
2017-04-24_10-44-18,1493030658.110797,deca010000000003,0.567,-1.738,0.015,-0.056,-0.033,0.013,51.491453808442,7.412223549601,0.015,274.492,0.001,
2017-04-24_10-44-18,1493030658.122837,deca010000000004,1.807,1.849,0.238,-0.034,-0.052,0.010,51.491473733072,7.412267913116,0.238,248.035,0.001,
2017-04-24_10-44-18,1493030658.126625,deca010000000005,1.201,0.046,0.051,0.024,-0.032,-0.028,51.491463629593,7.412245813091,0.051,177.877,0.001,
2017-04-24_10-44-18,1493030658.148055,deca010000000005,1.200,0.048,0.054,0.021,-0.026,-0.022,51.491463641392,7.412245820749,0.054,177.027,0.001,
2017-04-24_10-44-18,1493030658.150629,deca010000000004,1.811,1.848,0.236,-0.020,-0.052,0.007,51.491473702705,7.412267942667,0.236,236.640,0.002,
2017-04-24_10-44-18,1493030658.155795,deca010000000003,0.574,-1.737,0.007,-0.025,-0.029,-0.005,51.491453775032,7.412223646389,0.007,255.670,0.002,
2017-04-24_10-44-18,1493030658.160940,deca010000000004,1.818,1.847,0.232,0.001,-0.050,-0.000,51.491473663464,7.412268019761,0.232,214.139,0.001,
2017-04-24_10-44-18,1493030658.174101,deca010000000005,1.206,0.048,0.056,0.035,-0.023,-0.020,51.491463617116,7.412245893074,0.056,158.043,0.001,
2017-04-24_10-44-18,1493030658.176231,deca010000000004,1.821,1.851,0.223,0.011,-0.038,-0.015,51.491473678915,7.412268083027,0.223,199.262,0.001,
2017-04-24_10-44-18,1493030658.178164,deca010000000003,0.576,-1.735,0.013,-0.020,-0.022,0.006,51.491453781240,7.412223680593,0.013,258.081,0.001,
2017-04-24_10-44-18,1493030658.196196,deca010000000003,0.574,-1.735,0.014,-0.026,-0.021,0.008,51.491453792317,7.412223652885,0.014,266.750,0.001,
2017-04-24_10-44-18,1493030658.199931,deca010000000005,1.199,0.043,0.058,0.010,-0.035,-0.014,51.491463617993,7.412245762659,0.058,199.308,0.001,
2017-04-24_10-44-18,1493030658.203845,deca010000000004,1.818,1.849,0.219,0.004,-0.041,-0.021,51.491473674104,7.412268039530,0.219,209.403,0.001,
2017-04-24_10-44-18,1493030658.211361,deca010000000005,1.200,0.043,0.056,0.014,-0.034,-0.016,51.491463608769,7.412245775222,0.056,193.462,0.000,
2017-04-24_10-44-18,1493030658.218367,deca010000000004,1.818,1.847,0.215,0.002,-0.045,-0.026,51.491473664993,7.412268016326,0.215,212.326,0.001,
2017-04-24_10-44-18,1493030658.220930,deca010000000003,0.577,-1.738,0.008,-0.013,-0.029,-0.005,51.491453753066,7.412223662766,0.008,240.085,0.001,
2017-04-24_10-44-18,1493030658.233126,deca010000000005,1.196,0.041,0.053,0.002,-0.037,-0.019,51.491463617014,7.412245712247,0.053,212.717,0.001,
2017-04-24_10-44-18,1493030658.244068,deca010000000003,0.574,-1.744,0.004,-0.018,-0.041,-0.011,51.491453727468,7.412223586801,0.004,239.304,0.001,
2017-04-24_10-44-18,1493030658.248364,deca010000000004,1.817,1.848,0.209,0.000,-0.041,-0.034,51.491473673541,7.412268007134,0.209,214.905,0.001,
2017-04-24_10-44-18,1493030658.255425,deca010000000005,1.194,0.039,0.047,-0.003,-0.040,-0.029,51.491463612318,7.412245671135,0.047,219.127,0.001,
2017-04-24_10-44-18,1493030658.269830,deca010000000004,1.812,1.848,0.198,-0.012,-0.040,-0.049,51.491473697954,7.412267949182,0.198,231.745,0.001,
2017-04-24_10-44-18,1493030658.273844,deca010000000003,0.575,-1.748,-0.004,-0.011,-0.050,-0.025,51.491453688791,7.412223564468,-0.004,227.689,0.002,
2017-04-24_10-44-18,1493030658.281421,deca010000000005,1.189,0.037,0.038,-0.014,-0.042,-0.041,51.491463625087,7.412245601203,0.038,233.911,0.001,
2017-04-24_10-44-18,1493030658.292590,deca010000000003,0.576,-1.744,0.007,-0.013,-0.036,-0.005,51.491453721744,7.412223606153,0.007,235.803,0.001,
2017-04-24_10-44-18,1493030658.296202,deca010000000004,1.818,1.855,0.201,0.009,-0.015,-0.043,51.491473719781,7.412268091793,0.201,185.005,0.000,
2017-04-24_10-44-18,1493030658.297166,deca010000000005,1.196,0.040,0.034,0.007,-0.033,-0.048,51.491463609536,7.412245700829,0.034,203.510,0.001,
2017-04-24_10-44-18,1493030658.307789,deca010000000005,1.195,0.047,0.036,0.003,-0.014,-0.043,51.491463668411,7.412245749841,0.036,201.956,0.000,
2017-04-24_10-44-18,1493030658.311537,deca010000000003,0.575,-1.734,0.018,-0.018,-0.009,0.015,51.491453790326,7.412223678831,0.018,278.474,0.000,
2017-04-24_10-44-18,1493030658.323121,deca010000000003,0.581,-1.728,0.025,-0.005,0.008,0.026,51.491453810797,7.412223796850,0.025,5.761,0.000,
2017-04-24_10-44-18,1493030658.327001,deca010000000004,1.825,1.866,0.208,0.026,0.015,-0.032,51.491473766385,7.412268251345,0.208,95.984,0.001,
2017-04-24_10-44-18,1493030658.334398,deca010000000005,1.196,0.056,0.044,0.005,0.008,-0.029,51.491463722993,7.412245834717,0.044,64.317,0.000,
2017-04-24_10-44-18,1493030658.341859,deca010000000003,0.584,-1.725,0.035,0.004,0.015,0.043,51.491453813574,7.412223866868,0.035,48.580,0.000,
2017-04-24_10-44-18,1493030658.349148,deca010000000004,1.827,1.875,0.211,0.032,0.037,-0.025,51.491473818303,7.412268351064,0.211,76.162,0.001,
2017-04-24_10-44-18,1493030658.356656,deca010000000005,1.199,0.062,0.052,0.010,0.025,-0.016,51.491463758195,7.412245923838,0.052,57.572,0.001,
2017-04-24_10-44-18,1493030658.363869,deca010000000003,0.590,-1.718,0.035,0.017,0.032,0.040,51.491453835937,7.412223986362,0.035,64.040,0.001,
2017-04-24_10-44-18,1493030658.368153,deca010000000004,1.831,1.881,0.219,0.042,0.052,-0.013,51.491473841392,7.412268452249,0.219,74.148,0.001,
2017-04-24_10-44-18,1493030658.374435,deca010000000003,0.594,-1.713,0.035,0.028,0.042,0.038,51.491453848941,7.412224074210,0.035,68.534,0.001,
2017-04-24_10-44-18,1493030658.386579,deca010000000005,1.198,0.072,0.066,0.004,0.047,0.008,51.491463830540,7.412245996428,0.066,40.179,0.001,
2017-04-24_10-44-18,1493030658.390394,deca010000000004,1.835,1.886,0.218,0.051,0.062,-0.013,51.491473857979,7.412268538608,0.218,74.400,0.002,
2017-04-24_10-44-18,1493030658.401269,deca010000000003,0.595,-1.708,0.035,0.028,0.052,0.036,51.491453877763,7.412224127064,0.035,63.985,0.002,
2017-04-24_10-44-18,1493030658.404895,deca010000000005,1.199,0.074,0.061,0.008,0.051,-0.001,51.491463843574,7.412246028451,0.061,44.501,0.001,
2017-04-24_10-44-18,1493030658.419388,deca010000000004,1.836,1.893,0.216,0.052,0.075,-0.016,51.491473901748,7.412268613313,0.216,69.747,0.003,
2017-04-24_10-44-18,1493030658.423306,deca010000000003,0.594,-1.705,0.031,0.025,0.059,0.027,51.491453909172,7.412224147738,0.031,58.280,0.001,
2017-04-24_10-44-18,1493030658.441573,deca010000000004,1.834,1.896,0.208,0.043,0.079,-0.027,51.491473941795,7.412268614808,0.208,63.766,0.002,
2017-04-24_10-44-18,1493030658.445335,deca010000000005,1.201,0.080,0.054,0.013,0.061,-0.012,51.491463879717,7.412246093471,0.054,47.522,0.003,
2017-04-24_10-44-18,1493030658.449074,deca010000000003,0.595,-1.701,0.023,0.028,0.064,0.013,51.491453930514,7.412224190814,0.023,58.449,0.002,
2017-04-24_10-44-18,1493030658.463851,deca010000000003,0.593,-1.699,0.020,0.022,0.067,0.008,51.491453956001,7.412224185538,0.020,52.896,0.001,
2017-04-24_10-44-18,1493030658.467636,deca010000000005,1.202,0.084,0.052,0.018,0.067,-0.017,51.491463899033,7.412246143563,0.052,50.081,0.002,
2017-04-24_10-44-18,1493030658.471624,deca010000000004,1.838,1.903,0.203,0.052,0.090,-0.033,51.491473969474,7.412268715963,0.203,65.114,0.003,
2017-04-24_10-44-18,1493030658.479295,deca010000000003,0.596,-1.695,0.014,0.028,0.074,-0.003,51.491453970243,7.412224246040,0.014,56.083,0.001,
2017-04-24_10-44-18,1493030658.490119,deca010000000004,1.837,1.898,0.209,0.044,0.073,-0.024,51.491473938477,7.412268659508,0.209,66.140,0.002,
2017-04-24_10-44-18,1493030658.496031,deca010000000003,0.593,-1.697,0.022,0.019,0.067,0.011,51.491453969975,7.412224200292,0.022,50.964,0.001,
2017-04-24_10-44-18,1493030658.507242,deca010000000004,1.827,1.891,0.213,0.013,0.051,-0.016,51.491473937064,7.412268489144,0.213,50.023,0.001,
2017-04-24_10-44-18,1493030658.515835,deca010000000003,0.585,-1.697,0.038,-0.007,0.065,0.040,51.491454012153,7.412224105026,0.038,28.886,0.001,
2017-04-24_10-44-18,1493030658.519389,deca010000000004,1.827,1.887,0.218,0.010,0.039,-0.007,51.491473909373,7.412268452213,0.218,50.017,0.000,
2017-04-24_10-44-18,1493030658.534047,deca010000000005,1.198,0.080,0.061,-0.002,0.046,0.003,51.491463895041,7.412246061998,0.061,32.902,0.003,
2017-04-24_10-44-18,1493030658.537748,deca010000000004,1.826,1.884,0.226,0.006,0.030,0.005,51.491473891909,7.412268421010,0.226,46.755,0.001,
2017-04-24_10-44-18,1493030658.541446,deca010000000003,0.582,-1.699,0.048,-0.015,0.056,0.056,51.491454012377,7.412224057098,0.048,19.943,0.001,
2017-04-24_10-44-18,1493030658.552503,deca010000000003,0.576,-1.700,0.058,-0.035,0.054,0.073,51.491454042702,7.412223969450,0.058,2.049,0.001,
2017-04-24_10-44-18,1493030658.556432,deca010000000005,1.189,0.073,0.072,-0.032,0.023,0.023,51.491463886350,7.412245892739,0.072,340.672,0.001,
2017-04-24_10-44-18,1493030658.560178,deca010000000004,1.817,1.876,0.237,-0.024,0.007,0.022,51.491473882035,7.412268241706,0.237,321.369,0.001,
2017-04-24_10-44-18,1493030658.574855,deca010000000005,1.176,0.068,0.090,-0.074,0.009,0.056,51.491463919611,7.412245707108,0.090,312.420,0.001,
2017-04-24_10-44-18,1493030658.578373,deca010000000003,0.567,-1.701,0.068,-0.056,0.048,0.089,51.491454073452,7.412223862085,0.068,345.859,0.002,
2017-04-24_10-44-18,1493030658.589586,deca010000000005,1.174,0.069,0.096,-0.079,0.010,0.064,51.491463934176,7.412245682318,0.096,312.203,0.001,
2017-04-24_10-44-18,1493030658.600557,deca010000000005,1.164,0.065,0.107,-0.109,-0.002,0.084,51.491463954678,7.412245533363,0.107,304.121,0.001,
2017-04-24_10-44-18,1493030658.604307,deca010000000004,1.812,1.871,0.235,-0.033,-0.008,0.018,51.491473865322,7.412268146934,0.235,291.514,0.002,
2017-04-24_10-44-18,1493030658.615090,deca010000000004,1.809,1.867,0.237,-0.042,-0.019,0.020,51.491473851488,7.412268073791,0.237,280.957,0.000,
2017-04-24_10-44-18,1493030658.626521,deca010000000003,0.565,-1.698,0.078,-0.058,0.050,0.100,51.491454110786,7.412223853139,0.078,346.035,0.004,
2017-04-24_10-44-18,1493030658.632452,deca010000000004,1.806,1.864,0.235,-0.048,-0.026,0.018,51.491473843297,7.412268017796,0.235,276.471,0.001,
2017-04-24_10-44-18,1493030658.634156,deca010000000005,1.159,0.062,0.111,-0.114,-0.009,0.087,51.491463962468,7.412245449863,0.111,300.709,0.004,
2017-04-24_10-44-18,1493030658.645223,deca010000000003,0.560,-1.700,0.088,-0.069,0.044,0.114,51.491454121656,7.412223787156,0.088,338.083,0.002,
2017-04-24_10-44-18,1493030658.652414,deca010000000004,1.805,1.860,0.237,-0.050,-0.033,0.020,51.491473827913,7.412267971956,0.237,271.829,0.001,
2017-04-24_10-44-18,1493030658.663525,deca010000000005,1.151,0.057,0.114,-0.129,-0.022,0.090,51.491463967157,7.412245313026,0.114,295.535,0.004,
2017-04-24_10-44-18,1493030658.667566,deca010000000003,0.556,-1.704,0.091,-0.074,0.031,0.115,51.491454112121,7.412223707360,0.091,328.207,0.002,
2017-04-24_10-44-18,1493030658.674945,deca010000000004,1.801,1.855,0.232,-0.057,-0.046,0.012,51.491473804387,7.412267883600,0.232,266.035,0.002,
2017-04-24_10-44-18,1493030658.686009,deca010000000003,0.552,-1.707,0.091,-0.081,0.023,0.112,51.491454113564,7.412223632888,0.091,321.053,0.002,
2017-04-24_10-44-18,1493030658.704825,deca010000000005,1.149,0.059,0.108,-0.114,-0.013,0.072,51.491463992778,7.412245315596,0.108,298.858,0.005,
2017-04-24_10-44-18,1493030658.706145,deca010000000003,0.554,-1.711,0.082,-0.067,0.010,0.091,51.491454072433,7.412223624803,0.082,313.891,0.001,
