iso,unix,id,motive_x,motive_y,motive_z,motive_vx,motive_vy,motive_vz,motive_ax,motive_ay,motive_az,motiveSlow_x,motiveSlow_y,motiveSlow_z,motiveSlow_vx,motiveSlow_vy,motiveSlow_vz,motiveSlow_ax,motiveSlow_ay,motiveSlow_az,atlas_x,atlas_y,atlas_z,atlas_vx,atlas_vy,atlas_vz,atlas_ax,atlas_ay,atlas_az,odom_x,odom_y,odom_z,odom_vx,odom_vy,odom_vz,odom_ax,odom_ay,odom_az,motive_roll,motive_pitch,motive_yaw,motive_qx,motive_qy,motive_qz,motive_qw,odom_roll,odom_pitch,odom_yaw,odom_qx,odom_qy,odom_qz,odom_qw,way_x,way_y,way_z,way_a,pos_ox,pos_oy,pos_lx,pos_ly,pos_px,pos_py,pos_ix,pos_iy,pos_dx,pos_dy,vel_ox,vel_oy,vel_lx,vel_ly,vel_px,vel_py,vel_ix,vel_iy,vel_dx,vel_dy,
2017-02-12_16-31-53,1486917113.944570,1,1.143,0.018,1.029,-0.0027,-0.3299,-0.0027,-0.2110,0.0323,-0.1419,1.143,0.021,1.029,-0.0011,-0.3324,-0.0012,0.0693,-0.0062,0.0178,1.153,0.064,1.177,0.0384,-0.5304,0.0009,0.0000,0.0000,0.0000,-0.049,-0.061,0.984,0.0014,-0.3291,-0.0044,0.0000,0.0000,0.0000,0.0259,-0.0033,-0.0022,-0.0016,0.0129,-0.0011,-0.9999,0.0320,-0.0051,0.0009,0.0026,-0.0160,-0.0005,0.9999,1.200,-1.800,1.000,0.000,0.028361,-1.118368,0.010140,-0.399871,0.028361,-1.118368,0.000000,-0.000000,0.000000,-0.000000,0.003648,-0.029711,0.003648,-0.029711,0.003491,-0.028295,0.000000,-0.000000,0.000157,-0.001415,
2017-02-12_16-31-53,1486917113.954543,1,1.143,0.015,1.029,0.0003,-0.3341,-0.0015,0.3028,-0.4211,0.1204,1.143,0.021,1.029,-0.0011,-0.3324,-0.0012,0.0693,-0.0062,0.0178,1.148,0.052,1.182,0.0187,-0.5273,0.0098,0.0000,0.0000,0.0000,-0.049,-0.061,0.984,0.0014,-0.3291,-0.0044,0.0000,0.0000,0.0000,0.0256,-0.0028,-0.0022,-0.0014,0.0128,-0.0011,-0.9999,0.0320,-0.0051,0.0009,0.0026,-0.0160,-0.0005,0.9999,1.200,-1.800,1.000,0.000,0.028361,-1.118368,0.010140,-0.399871,0.028361,-1.118368,0.000000,-0.000000,0.000000,-0.000000,0.003666,-0.029710,0.003666,-0.029710,0.003491,-0.028295,0.000000,-0.000000,0.000175,-0.001415,
2017-02-12_16-31-53,1486917113.964554,1,1.143,0.011,1.029,-0.0048,-0.3362,-0.0032,-0.5114,-0.2117,-0.1693,1.143,0.021,1.029,-0.0011,-0.3324,-0.0012,0.0693,-0.0062,0.0178,1.148,0.052,1.182,0.0187,-0.5273,0.0098,0.0000,0.0000,0.0000,-0.049,-0.061,0.984,0.0014,-0.3291,-0.0044,0.0000,0.0000,0.0000,0.0255,-0.0024,-0.0021,-0.0012,0.0128,-0.0010,-0.9999,0.0320,-0.0051,0.0009,0.0026,-0.0160,-0.0005,0.9999,1.200,-1.800,1.000,0.000,0.031269,-1.111248,0.011251,-0.399842,0.031269,-1.111248,0.000000,-0.000000,0.000000,-0.000000,0.004110,-0.029698,0.004110,-0.029698,0.003935,-0.028283,0.000000,-0.000000,0.000175,-0.001415,
2017-02-12_16-31-53,1486917113.974532,1,1.143,0.008,1.029,-0.0030,-0.3334,0.0007,0.1824,0.2860,0.3862,1.143,0.008,1.029,-0.0025,-0.3334,-0.0017,-0.0348,-0.0262,-0.0126,1.148,0.052,1.182,0.0187,-0.5273,0.0098,0.0000,0.0000,0.0000,-0.049,-0.061,0.984,0.0014,-0.3291,-0.0044,0.0000,0.0000,0.0000,0.0256,-0.0020,-0.0021,-0.0010,0.0128,-0.0010,-0.9999,0.0320,-0.0051,0.0009,0.0026,-0.0160,-0.0005,0.9999,1.200,-1.800,1.000,0.000,0.031269,-1.111248,0.011251,-0.399842,0.031269,-1.111248,0.000000,-0.000000,0.000000,-0.000000,0.004132,-0.029698,0.004132,-0.029698,0.003935,-0.028283,0.000000,-0.000000,0.000197,-0.001414,
2017-02-12_16-31-53,1486917113.984570,1,1.143,0.002,1.029,-0.0005,-0.3300,0.0008,0.3004,-0.0728,0.2074,1.143,0.008,1.029,-0.0025,-0.3334,-0.0017,-0.0348,-0.0262,-0.0126,1.155,0.048,1.170,0.0425,-0.5110,-0.0113,0.0000,0.0000,0.0000,-0.049,-0.061,0.984,0.0014,-0.3291,-0.0044,0.0000,0.0000,0.0000,0.0260,-0.0010,-0.0017,-0.0005,0.0130,-0.0008,-0.9999,0.0320,-0.0051,0.0009,0.0026,-0.0160,-0.0005,0.9999,1.200,-1.800,1.000,0.000,0.031269,-1.111248,0.011251,-0.399842,0.031269,-1.111248,0.000000,-0.000000,0.000000,-0.000000,0.004132,-0.029698,0.004132,-0.029698,0.003935,-0.028283,0.000000,-0.000000,0.000197,-0.001414,
2017-02-12_16-31-53,1486917113.994566,1,1.143,-0.002,1.029,-0.0016,-0.3323,0.0008,-0.1121,-0.2382,-0.0083,1.143,0.008,1.029,-0.0025,-0.3334,-0.0017,-0.0348,-0.0262,-0.0126,1.160,0.042,1.154,0.0608,-0.4966,-0.0355,0.0000,0.0000,0.0000,-0.049,-0.061,0.984,0.0014,-0.3291,-0.0044,0.0000,0.0000,0.0000,0.0256,-0.0005,-0.0014,-0.0002,0.0128,-0.0007,-0.9999,0.0320,-0.0051,0.0009,0.0026,-0.0160,-0.0005,0.9999,1.200,-1.800,1.000,0.000,0.027190,-1.108533,0.009808,-0.399880,0.027190,-1.108533,0.000000,-0.000000,0.000000,-0.000000,0.003555,-0.029713,0.003555,-0.029713,0.003358,-0.028299,0.000000,-0.000000,0.000197,-0.001414,
2017-02-12_16-31-54,1486917114.004563,1,1.142,-0.005,1.029,-0.0017,-0.3339,0.0015,-0.0119,-0.1536,0.0715,1.142,-0.005,1.029,-0.0018,-0.3313,0.0005,0.0177,0.0514,0.0528,1.160,0.042,1.154,0.0608,-0.4966,-0.0355,0.0000,0.0000,0.0000,-0.049,-0.061,0.984,0.0014,-0.3291,-0.0044,0.0000,0.0000,0.0000,0.0253,-0.0002,-0.0011,-0.0001,0.0127,-0.0006,-0.9999,0.0320,-0.0051,0.0009,0.0026,-0.0160,-0.0005,0.9999,1.200,-1.800,1.000,0.000,0.023913,-1.105322,0.008652,-0.399906,0.023913,-1.105322,0.000000,-0.000000,0.000000,-0.000000,0.003064,-0.029724,0.003064,-0.029724,0.002896,-0.028309,0.000000,-0.000000,0.000168,-0.001415,
2017-02-12_16-31-54,1486917114.014511,1,1.143,-0.008,1.029,0.0028,-0.3285,0.0030,0.4470,0.5421,0.1514,1.142,-0.005,1.029,-0.0018,-0.3313,0.0005,0.0177,0.0514,0.0528,1.167,0.037,1.135,0.0833,-0.4827,-0.0657,0.0000,0.0000,0.0000,-0.049,-0.061,0.984,0.0014,-0.3291,-0.0044,0.0000,0.0000,0.0000,0.0257,0.0003,-0.0009,0.0001,0.0128,-0.0004,-0.9999,0.0320,-0.0051,0.0009,0.0026,-0.0160,-0.0005,0.9999,1.200,-1.800,1.000,0.000,0.023913,-1.105322,0.008652,-0.399906,0.023913,-1.105322,0.000000,-0.000000,0.000000,-0.000000,0.003041,-0.029725,0.003041,-0.029725,0.002896,-0.028309,0.000000,-0.000000,0.000145,-0.001415,
2017-02-12_16-31-54,1486917114.024555,1,1.143,-0.012,1.029,0.0000,-0.3299,0.0039,-0.2754,-0.1425,0.0942,1.142,-0.005,1.029,-0.0018,-0.3313,0.0005,0.0177,0.0514,0.0528,1.167,0.037,1.135,0.0833,-0.4827,-0.0657,0.0000,0.0000,0.0000,-0.049,-0.061,0.984,0.0014,-0.3291,-0.0044,0.0000,0.0000,0.0000,0.0261,0.0005,-0.0008,0.0002,0.0131,-0.0004,-0.9999,0.0320,-0.0051,0.0009,0.0026,-0.0160,-0.0005,0.9999,1.200,-1.800,1.000,0.000,0.019825,-1.102427,0.007192,-0.399935,0.019825,-1.102427,0.000000,-0.000000,0.000000,-0.000000,0.002457,-0.029736,0.002457,-0.029736,0.002312,-0.028321,0.000000,-0.000000,0.000145,-0.001415,
2017-02-12_16-31-54,1486917114.034584,1,1.142,-0.018,1.029,-0.0111,-0.3381,0.0013,-0.5126,-0.6382,-0.1884,1.142,-0.018,1.029,-0.0036,-0.3321,0.0029,-0.0434,-0.0178,0.0601,1.170,0.040,1.118,0.0935,-0.4567,-0.0915,0.0000,0.0000,0.0000,-0.049,-0.061,0.984,0.0014,-0.3291,-0.0044,0.0000,0.0000,0.0000,0.0259,0.0002,-0.0008,0.0001,0.0129,-0.0004,-0.9999,0.0320,-0.0051,0.0009,0.0026,-0.0160,-0.0005,0.9999,1.200,-1.800,1.000,0.000,0.019825,-1.102427,0.007192,-0.399935,0.019825,-1.102427,0.000000,-0.000000,0.000000,-0.000000,0.002427,-0.029737,0.002427,-0.029737,0.002312,-0.028321,0.000000,-0.000000,0.000116,-0.001416,
2017-02-12_16-31-54,1486917114.044553,1,1.142,-0.022,1.029,-0.0093,-0.3317,0.0056,0.1752,0.6486,0.4292,1.142,-0.018,1.029,-0.0036,-0.3321,0.0029,-0.0434,-0.0178,0.0601,1.170,0.040,1.118,0.0935,-0.4567,-0.0915,0.0000,0.0000,0.0000,-0.049,-0.061,0.984,0.0014,-0.3291,-0.0044,0.0000,0.0000,0.0000,0.0258,0.0001,-0.0007,0.0000,0.0129,-0.0004,-0.9999,0.0320,-0.0051,0.0009,0.0026,-0.0160,-0.0005,0.9999,1.200,-1.800,1.000,0.000,0.017908,-1.103748,0.006489,-0.399947,0.017908,-1.103748,0.000000,-0.000000,0.000000,-0.000000,0.002146,-0.029742,0.002146,-0.029742,0.002031,-0.028326,0.000000,-0.000000,0.000116,-0.001416,
2017-02-12_16-31-54,1486917114.054553,1,1.142,-0.025,1.029,-0.0046,-0.3278,0.0044,0.4673,0.3831,-0.1252,1.142,-0.018,1.029,-0.0036,-0.3321,0.0029,-0.0434,-0.0178,0.0601,1.174,0.037,1.105,0.1043,-0.4440,-0.1094,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0260,0.0000,-0.0007,0.0000,0.0130,-0.0003,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.017908,-1.103748,0.006489,-0.399947,0.017908,-1.103748,0.000000,-0.000000,0.000000,-0.000000,0.002132,-0.029742,0.002132,-0.029742,0.002031,-0.028326,0.000000,-0.000000,0.000102,-0.001416,
2017-02-12_16-31-54,1486917114.064553,1,1.142,-0.028,1.029,-0.0011,-0.3295,0.0029,0.3564,-0.1655,-0.1466,1.142,-0.018,1.029,-0.0036,-0.3321,0.0029,-0.0434,-0.0178,0.0601,1.174,0.037,1.105,0.1043,-0.4440,-0.1094,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0257,0.0000,-0.0004,0.0000,0.0129,-0.0002,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.015517,-1.102281,0.005630,-0.399960,0.015517,-1.102281,0.000000,-0.000000,0.000000,-0.000000,-0.001413,-0.028820,-0.001413,-0.028820,-0.001514,-0.027404,0.000000,-0.000000,0.000102,-0.001416,
2017-02-12_16-31-54,1486917114.074554,1,1.142,-0.032,1.030,-0.0016,-0.3319,0.0043,-0.0548,-0.2369,0.1419,1.142,-0.032,1.030,-0.0041,-0.3302,0.0043,-0.0148,0.0463,0.0360,1.176,0.023,1.107,0.1006,-0.4495,-0.1018,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0252,-0.0000,-0.0004,-0.0000,0.0126,-0.0002,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.015517,-1.102281,0.005630,-0.399960,0.015517,-1.102281,0.000000,-0.000000,0.000000,-0.000000,-0.001590,-0.028774,-0.001590,-0.028774,-0.001514,-0.027404,0.000000,-0.000000,-0.000076,-0.001370,
2017-02-12_16-31-54,1486917114.084554,1,1.142,-0.038,1.030,-0.0016,-0.3284,0.0043,0.1955,0.3460,-0.1705,1.142,-0.032,1.030,-0.0041,-0.3302,0.0043,-0.0148,0.0463,0.0360,1.176,0.023,1.107,0.1006,-0.4495,-0.1018,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0252,-0.0005,0.0001,-0.0002,0.0126,0.0000,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.014315,-1.093955,0.005234,-0.399966,0.014315,-1.093955,0.000000,-0.000000,0.000000,-0.000000,-0.001748,-0.028777,-0.001748,-0.028777,-0.001673,-0.027406,0.000000,-0.000000,-0.000076,-0.001370,
2017-02-12_16-31-54,1486917114.094564,1,1.142,-0.042,1.030,-0.0034,-0.3277,0.0046,-0.1848,0.0652,0.0298,1.142,-0.032,1.030,-0.0041,-0.3302,0.0043,-0.0148,0.0463,0.0360,1.175,0.014,1.110,0.0895,-0.4502,-0.0935,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0254,-0.0006,0.0001,-0.0003,0.0127,0.0001,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.014315,-1.093955,0.005234,-0.399966,0.014315,-1.093955,0.000000,-0.000000,0.000000,-0.000000,-0.001756,-0.028777,-0.001756,-0.028777,-0.001673,-0.027406,0.000000,-0.000000,-0.000084,-0.001370,
2017-02-12_16-31-54,1486917114.104553,1,1.142,-0.045,1.030,-0.0064,-0.3321,0.0028,-0.2980,-0.4406,-0.1776,1.142,-0.045,1.030,-0.0038,-0.3300,0.0044,0.0098,0.0050,0.0025,1.175,0.014,1.110,0.0895,-0.4502,-0.0935,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0248,-0.0013,0.0003,-0.0006,0.0124,0.0001,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.015029,-1.088598,0.005522,-0.399962,0.015029,-1.088598,0.000000,-0.000000,0.000000,-0.000000,-0.001641,-0.028775,-0.001641,-0.028775,-0.001558,-0.027405,0.000000,-0.000000,-0.000084,-0.001370,
2017-02-12_16-31-54,1486917114.114554,1,1.142,-0.048,1.030,-0.0099,-0.3320,0.0029,-0.3505,0.0094,0.0107,1.142,-0.045,1.030,-0.0038,-0.3300,0.0044,0.0098,0.0050,0.0025,1.176,0.007,1.110,0.0880,-0.4467,-0.0910,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0242,-0.0015,0.0004,-0.0007,0.0121,0.0002,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.015029,-1.088598,0.005522,-0.399962,0.015029,-1.088598,0.000000,-0.000000,0.000000,-0.000000,-0.001636,-0.028775,-0.001636,-0.028775,-0.001558,-0.027405,0.000000,-0.000000,-0.000078,-0.001370,
2017-02-12_16-31-54,1486917114.124518,1,1.142,-0.055,1.030,-0.0044,-0.3280,0.0054,0.4923,0.3236,0.4125,1.142,-0.045,1.030,-0.0038,-0.3300,0.0044,0.0098,0.0050,0.0025,1.176,0.007,1.110,0.0880,-0.4467,-0.0910,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0242,-0.0020,0.0007,-0.0010,0.0121,0.0004,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.014205,-1.084154,0.005240,-0.399966,0.014205,-1.084154,0.000000,-0.000000,0.000000,-0.000000,-0.001748,-0.028777,-0.001748,-0.028777,-0.001670,-0.027406,0.000000,-0.000000,-0.000078,-0.001370,
2017-02-12_16-31-54,1486917114.134552,1,1.142,-0.058,1.030,-0.0047,-0.3281,0.0026,-0.0370,-0.0085,-0.2778,1.142,-0.058,1.030,-0.0071,-0.3298,0.0031,-0.0831,0.0045,-0.0333,1.178,0.002,1.107,0.0908,-0.4424,-0.0940,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0241,-0.0023,0.0007,-0.0011,0.0120,0.0004,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.014205,-1.084154,0.005240,-0.399966,0.014205,-1.084154,0.000000,-0.000000,0.000000,-0.000000,-0.001754,-0.028777,-0.001754,-0.028777,-0.001670,-0.027406,0.000000,-0.000000,-0.000084,-0.001370,
2017-02-12_16-31-54,1486917114.144564,1,1.142,-0.061,1.030,-0.0066,-0.3321,0.0078,-0.1860,-0.4066,0.5126,1.142,-0.058,1.030,-0.0071,-0.3298,0.0031,-0.0831,0.0045,-0.0333,1.178,0.002,1.107,0.0908,-0.4424,-0.0940,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0238,-0.0025,0.0008,-0.0013,0.0119,0.0004,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.012993,-1.081215,0.004806,-0.399971,0.012993,-1.081215,0.000000,-0.000000,0.000000,-0.000000,-0.001927,-0.028779,-0.001927,-0.028779,-0.001844,-0.027408,0.000000,-0.000000,-0.000084,-0.001370,
2017-02-12_16-31-54,1486917114.154526,1,1.142,-0.065,1.030,-0.0074,-0.3308,0.0023,-0.0763,0.1322,-0.5484,1.142,-0.058,1.030,-0.0071,-0.3298,0.0031,-0.0831,0.0045,-0.0333,1.181,-0.007,1.108,0.0921,-0.4397,-0.0889,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0236,-0.0029,0.0009,-0.0014,0.0118,0.0005,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.012993,-1.081215,0.004806,-0.399971,0.012993,-1.081215,0.000000,-0.000000,0.000000,-0.000000,-0.001936,-0.028779,-0.001936,-0.028779,-0.001844,-0.027408,0.000000,-0.000000,-0.000092,-0.001370,
2017-02-12_16-31-54,1486917114.164556,1,1.142,-0.068,1.030,-0.0014,-0.3266,0.0013,0.5996,0.4208,-0.1037,1.142,-0.058,1.030,-0.0071,-0.3298,0.0031,-0.0831,0.0045,-0.0333,1.181,-0.007,1.108,0.0921,-0.4397,-0.0889,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0237,-0.0029,0.0011,-0.0014,0.0118,0.0006,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.011414,-1.076092,0.004242,-0.399978,0.011414,-1.076092,0.000000,-0.000000,0.000000,-0.000000,-0.002162,-0.028781,-0.002162,-0.028781,-0.002069,-0.027411,0.000000,-0.000000,-0.000092,-0.001370,
2017-02-12_16-31-54,1486917114.174552,1,1.142,-0.074,1.030,-0.0057,-0.3304,0.0040,-0.4041,-0.4606,-0.0608,1.142,-0.071,1.030,-0.0042,-0.3288,0.0040,0.0711,0.0250,0.0231,1.179,-0.017,1.112,0.0794,-0.4453,-0.0797,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0232,-0.0031,0.0016,-0.0016,0.0116,0.0008,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.011414,-1.076092,0.004242,-0.399978,0.011414,-1.076092,0.000000,-0.000000,0.000000,-0.000000,-0.002173,-0.028782,-0.002173,-0.028782,-0.002069,-0.027411,0.000000,-0.000000,-0.000103,-0.001371,
2017-02-12_16-31-54,1486917114.184529,1,1.141,-0.078,1.030,-0.0096,-0.3312,0.0046,-0.3958,-0.0802,0.0525,1.142,-0.071,1.030,-0.0042,-0.3288,0.0040,0.0711,0.0250,0.0231,1.175,-0.022,1.115,0.0623,-0.4423,-0.0722,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0229,-0.0031,0.0016,-0.0016,0.0115,0.0008,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.012541,-1.069905,0.004688,-0.399973,0.012541,-1.069905,0.000000,-0.000000,0.000000,-0.000000,-0.001995,-0.028780,-0.001995,-0.028780,-0.001891,-0.027409,0.000000,-0.000000,-0.000103,-0.001371,
2017-02-12_16-31-54,1486917114.194556,1,1.141,-0.081,1.030,-0.0146,-0.3286,0.0010,-0.5007,0.2579,-0.3576,1.142,-0.071,1.030,-0.0042,-0.3288,0.0040,0.0711,0.0250,0.0231,1.175,-0.022,1.115,0.0623,-0.4423,-0.0722,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0231,-0.0032,0.0018,-0.0016,0.0115,0.0009,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.014965,-1.067023,0.005609,-0.399961,0.014965,-1.067023,0.000000,-0.000000,0.000000,-0.000000,-0.001617,-0.028775,-0.001617,-0.028775,-0.001523,-0.027404,0.000000,-0.000000,-0.000095,-0.001370,
2017-02-12_16-31-54,1486917114.204515,1,1.141,-0.084,1.030,-0.0118,-0.3280,-0.0008,0.2825,0.0571,-0.1836,1.141,-0.084,1.030,-0.0104,-0.3295,0.0022,-0.1551,-0.0174,-0.0451,1.170,-0.029,1.117,0.0414,-0.4333,-0.0651,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0233,-0.0033,0.0017,-0.0016,0.0116,0.0009,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.014965,-1.067023,0.005609,-0.399961,0.014965,-1.067023,0.000000,-0.000000,0.000000,-0.000000,-0.001599,-0.028774,-0.001599,-0.028774,-0.001523,-0.027404,0.000000,-0.000000,-0.000076,-0.001370,
2017-02-12_16-31-54,1486917114.214510,1,1.141,-0.088,1.030,-0.0098,-0.3270,-0.0005,0.2027,0.1006,0.0370,1.141,-0.084,1.030,-0.0104,-0.3295,0.0022,-0.1551,-0.0174,-0.0451,1.170,-0.029,1.117,0.0414,-0.4333,-0.0651,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0230,-0.0033,0.0019,-0.0017,0.0115,0.0009,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.017904,-1.062834,0.006737,-0.399943,0.017904,-1.062834,0.000000,-0.000000,0.000000,-0.000000,-0.001148,-0.028768,-0.001148,-0.028768,-0.001071,-0.027397,0.000000,-0.000000,-0.000076,-0.001370,
2017-02-12_16-31-54,1486917114.224552,1,1.141,-0.091,1.030,-0.0087,-0.3299,0.0032,0.1037,-0.2919,0.3636,1.141,-0.084,1.030,-0.0104,-0.3295,0.0022,-0.1551,-0.0174,-0.0451,1.169,-0.034,1.117,0.0336,-0.4246,-0.0629,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0228,-0.0033,0.0018,-0.0016,0.0114,0.0009,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.017904,-1.062834,0.006737,-0.399943,0.017904,-1.062834,0.000000,-0.000000,0.000000,-0.000000,-0.001125,-0.028767,-0.001125,-0.028767,-0.001071,-0.027397,0.000000,-0.000000,-0.000054,-0.001370,
2017-02-12_16-31-54,1486917114.234553,1,1.141,-0.097,1.030,-0.0033,-0.3262,0.0020,0.3099,0.2618,0.0465,1.141,-0.097,1.030,-0.0071,-0.3280,0.0016,0.0846,0.0391,-0.0153,1.169,-0.034,1.117,0.0336,-0.4246,-0.0629,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0230,-0.0028,0.0022,-0.0014,0.0115,0.0011,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.018840,-1.059577,0.007111,-0.399937,0.018840,-1.059577,0.000000,-0.000000,0.000000,-0.000000,-0.000975,-0.028765,-0.000975,-0.028765,-0.000922,-0.027395,0.000000,-0.000000,-0.000054,-0.001370,
2017-02-12_16-31-54,1486917114.244556,1,1.141,-0.101,1.030,-0.0045,-0.3257,0.0011,-0.1240,0.0492,-0.0930,1.141,-0.097,1.030,-0.0071,-0.3280,0.0016,0.0846,0.0391,-0.0153,1.163,-0.038,1.119,0.0123,-0.4142,-0.0562,0.0000,0.0000,0.0000,-0.047,-0.127,0.981,0.0094,-0.3314,-0.0167,0.0000,0.0000,0.0000,0.0228,-0.0023,0.0026,-0.0012,0.0114,0.0013,-0.9999,0.0352,-0.0014,0.0040,0.0007,-0.0176,-0.0020,0.9998,1.200,-1.800,1.000,0.000,0.018840,-1.059577,0.007111,-0.399937,0.018840,-1.059577,0.000000,-0.000000,0.000000,-0.000000,-0.000968,-0.028764,-0.000968,-0.028764,-0.000922,-0.027395,0.000000,-0.000000,-0.000046,-0.001370,
